t v x
1.74 -0.186979 0.0131765
1.742 -0.189842 0.0128025
1.744 -0.192609 0.0124228
1.746 -0.19528 0.0120376
1.748 -0.197852 0.0116471
1.75 -0.200326 0.0112514
1.752 -0.202698 0.0108507
1.754 -0.204968 0.0104453
1.756 -0.207134 0.0100354
1.758 -0.209196 0.0096211
1.76 -0.211151 0.00920271
1.762 -0.212999 0.00878041
1.764 -0.214739 0.00835441
1.766 -0.216369 0.00792493
1.768 -0.217888 0.00749219
1.77 -0.219296 0.00705642
1.772 -0.220591 0.00661782
1.774 -0.221772 0.00617664
1.776 -0.22284 0.0057331
1.778 -0.223791 0.00528742
1.78 -0.224627 0.00483984
1.782 -0.225346 0.00439058
1.784 -0.225948 0.00393989
1.786 -0.226432 0.00348799
1.788 -0.226797 0.00303513
1.79 -0.227044 0.00258153
1.792 -0.227171 0.00212745
1.794 -0.227179 0.0016731
1.796 -0.227067 0.00121874
1.798 -0.226835 0.00076461
1.8 -0.226482 0.000310941
1.802 -0.22601 -0.000142024
1.804 -0.225417 -0.000594044
1.806 -0.224704 -0.00104488
1.808 -0.223871 -0.00149429
1.81 -0.222918 -0.00194203
1.812 -0.221845 -0.00238786
1.814 -0.220653 -0.00283155
1.816 -0.219343 -0.00327286
1.818 -0.217914 -0.00371155
1.82 -0.216368 -0.00414737
1.822 -0.214704 -0.00458011
1.824 -0.212925 -0.00500952
1.826 -0.21103 -0.00543537
1.828 -0.20902 -0.00585743
1.83 -0.206897 -0.00627547
1.832 -0.204661 -0.00668926
1.834 -0.202313 -0.00709858
1.836 -0.199856 -0.00750321
1.838 -0.197289 -0.00790292
1.84 -0.194614 -0.0082975
1.842 -0.191834 -0.00868673
1.844 -0.188948 -0.00907039
1.846 -0.18596 -0.00944829
1.848 -0.18287 -0.00982021
1.85 -0.179679 -0.0101859
1.852 -0.176391 -0.0105453
1.854 -0.173007 -0.0108981
1.856 -0.169528 -0.0112441
1.858 -0.165957 -0.0115832
1.86 -0.162296 -0.0119151
1.862 -0.158546 -0.0122397
1.864 -0.154711 -0.0125568
1.866 -0.150792 -0.0128662
1.868 -0.146792 -0.0131678
1.87 -0.142712 -0.0134613
1.872 -0.138556 -0.0137468
1.874 -0.134327 -0.0140239
1.876 -0.130025 -0.0142925
1.878 -0.125655 -0.0145526
1.88 -0.121218 -0.0148039
1.882 -0.116718 -0.0150463
1.884 -0.112158 -0.0152798
1.886 -0.107539 -0.0155041
1.888 -0.102865 -0.0157192
1.89 -0.0981393 -0.0159249
1.892 -0.093364 -0.0161212
1.894 -0.0885424 -0.0163079
1.896 -0.0836774 -0.016485
1.898 -0.0787722 -0.0166523
1.9 -0.0738296 -0.0168099
1.902 -0.0688529 -0.0169575
1.904 -0.0638451 -0.0170953
1.906 -0.0588093 -0.0172229
1.908 -0.0537486 -0.0173406
1.91 -0.0486663 -0.0174481
1.912 -0.0435655 -0.0175454
1.914 -0.0384493 -0.0176325
1.916 -0.033321 -0.0177094
1.918 -0.0281836 -0.0177761
1.92 -0.0230405 -0.0178324
1.922 -0.0178948 -0.0178785
1.924 -0.0127496 -0.0179143
1.926 -0.00760815 -0.0179398
1.928 -0.00247359 -0.017955
1.93 0.00265095 -0.01796
1.932 0.00776232 -0.0179547
1.934 0.0128574 -0.0179391
1.936 0.0179332 -0.0179134
1.938 0.0229865 -0.0178776
1.94 0.0280143 -0.0178316
1.942 0.0330137 -0.0177756
1.944 0.0379815 -0.0177095
1.946 0.042915 -0.0176336
1.948 0.0478112 -0.0175477
1.95 0.0526672 -0.0174521
1.952 0.0574801 -0.0173468
1.954 0.0622473 -0.0172318
1.956 0.0669659 -0.0171073
1.958 0.0716332 -0.0169734
1.96 0.0762467 -0.0168301
1.962 0.0808037 -0.0166776
1.964 0.0853016 -0.016516
1.966 0.089738 -0.0163454
1.968 0.0941104 -0.0161659
1.97 0.0984165 -0.0159777
1.972 0.102654 -0.0157809
1.974 0.10682 -0.0155756
1.976 0.110914 -0.0153619
1.978 0.114932 -0.0151401
1.98 0.118873 -0.0149102
1.982 0.122734 -0.0146725
1.984 0.126514 -0.014427
1.986 0.130212 -0.014174
1.988 0.133824 -0.0139136
1.99 0.137349 -0.0136459
1.992 0.140786 -0.0133712
1.994 0.144134 -0.0130897
1.996 0.147389 -0.0128014
1.998 0.150552 -0.0125066
2 0.153621 -0.0122055
2.002 0.156594 -0.0118983
2.004 0.15947 -0.0115851
2.006 0.162248 -0.0112661
2.008 0.164927 -0.0109416
2.01 0.167506 -0.0106118
2.012 0.169983 -0.0102768
2.014 0.172359 -0.00993682
2.016 0.174632 -0.0095921
2.018 0.176801 -0.00924284
2.02 0.178866 -0.00888924
2.022 0.180826 -0.0085315
2.024 0.182681 -0.00816985
2.026 0.18443 -0.00780449
2.028 0.186072 -0.00743563
2.03 0.187608 -0.00706349
2.032 0.189037 -0.00668827
2.034 0.190359 -0.0063102
2.036 0.191574 -0.00592948
2.038 0.192681 -0.00554633
2.04 0.193681 -0.00516097
2.042 0.194574 -0.0047736
2.044 0.19536 -0.00438446
2.046 0.196039 -0.00399374
2.048 0.19661 -0.00360166
2.05 0.197076 -0.00320844
2.052 0.197435 -0.00281429
2.054 0.197688 -0.00241942
2.056 0.197837 -0.00202404
2.058 0.19788 -0.00162837
2.06 0.197819 -0.00123261
2.062 0.197654 -0.000836969
2.064 0.197387 -0.00044166
2.066 0.197017 -4.68869e-05
2.068 0.196545 0.000347146
2.07 0.195973 0.000740237
2.072 0.195301 0.00113218
2.074 0.19453 0.00152278
2.076 0.19366 0.00191184
2.078 0.192694 0.00229916
2.08 0.191632 0.00268455
2.082 0.190474 0.00306782
2.084 0.189223 0.00344876
2.086 0.187878 0.00382721
2.088 0.186442 0.00420297
2.09 0.184916 0.00457585
2.092 0.1833 0.00494568
2.094 0.181596 0.00531228
2.096 0.179805 0.00567547
2.098 0.177929 0.00603508
2.1 0.17597 0.00639094
2.102 0.173927 0.00674288
2.104 0.171803 0.00709073
2.106 0.169599 0.00743434
2.108 0.167317 0.00777354
2.11 0.164958 0.00810817
2.112 0.162524 0.00843809
2.114 0.160015 0.00876314
2.116 0.157435 0.00908317
2.118 0.154784 0.00939804
2.12 0.152063 0.0097076
2.122 0.149275 0.0100117
2.124 0.146421 0.0103103
2.126 0.143503 0.0106031
2.128 0.140522 0.0108901
2.13 0.13748 0.0111712
2.132 0.134378 0.0114461
2.134 0.131219 0.0117149
2.136 0.128005 0.0119773
2.138 0.124736 0.0122333
2.14 0.121414 0.0124828
2.142 0.118042 0.0127256
2.144 0.114621 0.0129617
2.146 0.111153 0.013191
2.148 0.107639 0.0134133
2.15 0.104081 0.0136285
2.152 0.100482 0.0138367
2.154 0.096843 0.0140377
2.156 0.0931654 0.0142314
2.158 0.0894515 0.0144177
2.16 0.0857029 0.0145966
2.162 0.0819214 0.014768
2.164 0.078109 0.0149318
2.166 0.0742674 0.0150881
2.168 0.0703984 0.0152366
2.17 0.066504 0.0153774
2.172 0.0625859 0.0155104
2.174 0.0586459 0.0156356
2.176 0.0546859 0.0157529
2.178 0.0507078 0.0158622
2.18 0.0467134 0.0159636
2.182 0.0427045 0.0160571
2.184 0.0386829 0.0161425
2.186 0.0346506 0.0162198
2.188 0.0306093 0.0162891
2.19 0.0265609 0.0163504
2.192 0.0225072 0.0164035
2.194 0.0184501 0.0164485
2.196 0.0143914 0.0164854
2.198 0.0103329 0.0165142
2.2 0.00627643 0.0165349
2.202 0.00222386 0.0165474
2.204 -0.00182301 0.0165519
2.206 -0.00586237 0.0165482
2.208 -0.00989241 0.0165365
2.21 -0.0139113 0.0165167
2.212 -0.0179173 0.0164889
2.214 -0.0219085 0.016453
2.216 -0.0258833 0.0164092
2.218 -0.0298397 0.0163575
2.22 -0.033776 0.0162978
2.222 -0.0376906 0.0162302
2.224 -0.0415815 0.0161548
2.226 -0.045447 0.0160717
2.228 -0.0492855 0.0159808
2.23 -0.0530951 0.0158822
2.232 -0.0568742 0.015776
2.234 -0.060621 0.0156623
2.236 -0.0643339 0.015541
2.238 -0.068011 0.0154124
2.24 -0.0716509 0.0152763
2.242 -0.0752517 0.015133
2.244 -0.0788119 0.0149825
2.246 -0.0823297 0.0148249
2.248 -0.0858037 0.0146603
2.25 -0.0892321 0.0144887
2.252 -0.0926133 0.0143102
2.254 -0.0959458 0.014125
2.256 -0.099228 0.0139331
2.258 -0.102458 0.0137346
2.26 -0.105635 0.0135297
2.262 -0.108758 0.0133184
2.264 -0.111823 0.0131009
2.266 -0.114831 0.0128773
2.268 -0.11778 0.0126476
2.27 -0.120668 0.012412
2.272 -0.123493 0.0121707
2.274 -0.126255 0.0119237
2.276 -0.128952 0.0116712
2.278 -0.131583 0.0114133
2.28 -0.134147 0.0111501
2.282 -0.136641 0.0108818
2.284 -0.139066 0.0106086
2.286 -0.141418 0.0103304
2.288 -0.143699 0.0100476
2.29 -0.145905 0.0097602
2.292 -0.148037 0.00946838
2.294 -0.150093 0.00917231
2.296 -0.152071 0.00887213
2.298 -0.153971 0.00856798
2.3 -0.155792 0.00826004
2.302 -0.157533 0.00794846
2.304 -0.159193 0.00763339
2.306 -0.16077 0.007315
2.308 -0.162264 0.00699346
2.31 -0.163675 0.00666894
2.312 -0.165001 0.00634159
2.314 -0.166241 0.00601158
2.316 -0.167395 0.0056791
2.318 -0.168463 0.00534431
2.32 -0.169442 0.00500739
2.322 -0.170334 0.0046685
2.324 -0.171137 0.00432783
2.326 -0.171851 0.00398556
2.328 -0.172474 0.00364186
2.33 -0.173008 0.00329691
2.332 -0.173451 0.00295089
2.334 -0.173803 0.00260399
2.336 -0.174064 0.00225638
2.338 -0.174234 0.00190826
2.34 -0.174311 0.00155979
2.342 -0.174297 0.00121117
2.344 -0.174191 0.000862572
2.346 -0.173993 0.00051419
2.348 -0.173703 0.000166204
2.35 -0.173321 -0.000181202
2.352 -0.172847 -0.000527844
2.354 -0.172281 -0.000873538
2.356 -0.171624 -0.0012181
2.358 -0.170876 -0.00156135
2.36 -0.170037 -0.0019031
2.362 -0.169107 -0.00224317
2.364 -0.168087 -0.00258139
2.366 -0.166977 -0.00291756
2.368 -0.165778 -0.00325152
2.37 -0.164491 -0.00358307
2.372 -0.163115 -0.00391205
2.374 -0.161652 -0.00423828
2.376 -0.160103 -0.00456159
2.378 -0.158468 -0.00488179
2.38 -0.156748 -0.00519873
2.382 -0.154945 -0.00551223
2.384 -0.153058 -0.00582212
2.386 -0.151089 -0.00612823
2.388 -0.149039 -0.00643041
2.39 -0.14691 -0.00672849
2.392 -0.144702 -0.00702231
2.394 -0.142416 -0.00731171
2.396 -0.140055 -0.00759655
2.398 -0.137618 -0.00787666
2.4 -0.135108 -0.00815189
2.402 -0.132527 -0.00842211
2.404 -0.129874 -0.00868716
2.406 -0.127153 -0.00894691
2.408 -0.124364 -0.00920122
2.41 -0.121509 -0.00944994
2.412 -0.11859 -0.00969296
2.414 -0.115609 -0.00993014
2.416 -0.112567 -0.0101614
2.418 -0.109466 -0.0103865
2.42 -0.106308 -0.0106054
2.422 -0.103095 -0.010818
2.424 -0.0998281 -0.0110242
2.426 -0.0965101 -0.0112239
2.428 -0.0931428 -0.0114169
2.43 -0.089728 -0.0116032
2.432 -0.0862678 -0.0117826
2.434 -0.0827644 -0.0119552
2.436 -0.0792198 -0.0121207
2.438 -0.0756361 -0.0122792
2.44 -0.0720156 -0.0124304
2.442 -0.0683603 -0.0125745
2.444 -0.0646725 -0.0127112
2.446 -0.0609544 -0.0128405
2.448 -0.0572083 -0.0129624
2.45 -0.0534364 -0.0130768
2.452 -0.049641 -0.0131837
2.454 -0.0458243 -0.013283
2.456 -0.0419887 -0.0133747
2.458 -0.0381365 -0.0134586
2.46 -0.03427 -0.0135349
2.462 -0.0303915 -0.0136034
2.464 -0.0265034 -0.0136642
2.466 -0.022608 -0.0137172
2.468 -0.0187076 -0.0137624
2.47 -0.0148045 -0.0137999
2.472 -0.0109011 -0.0138295
2.474 -0.00699976 -0.0138513
2.476 -0.00310271 -0.0138653
2.478 0.000787709 -0.0138715
2.48 0.0046692 -0.0138699
2.482 0.00853948 -0.0138606
2.484 0.0123963 -0.0138435
2.486 0.0162373 -0.0138187
2.488 0.0200604 -0.0137862
2.49 0.0238632 -0.0137461
2.492 0.0276437 -0.0136984
2.494 0.0313995 -0.0136431
2.496 0.0351287 -0.0135803
2.498 0.0388289 -0.01351
2.5 0.0424982 -0.0134324
2.502 0.0461345 -0.0133474
2.504 0.0497357 -0.0132551
2.506 0.0532998 -0.0131556
2.508 0.0568248 -0.013049
2.51 0.0603088 -0.0129354
2.512 0.0637499 -0.0128148
2.514 0.0671461 -0.0126873
2.516 0.0704958 -0.012553
2.518 0.073797 -0.012412
2.52 0.077048 -0.0122644
2.522 0.0802472 -0.0121103
2.524 0.0833928 -0.0119498
2.526 0.0864831 -0.011783
2.528 0.0895167 -0.01161
2.53 0.092492 -0.011431
2.532 0.0954074 -0.011246
2.534 0.0982616 -0.0110552
2.536 0.101053 -0.0108587
2.538 0.10378 -0.0106566
2.54 0.106443 -0.010449
2.542 0.109038 -0.0102361
2.544 0.111566 -0.0100181
2.546 0.114025 -0.00979493
2.548 0.116413 -0.00956688
2.55 0.118731 -0.00933406
2.552 0.120976 -0.00909659
2.554 0.123148 -0.00885464
2.556 0.125247 -0.00860835
2.558 0.12727 -0.00835785
2.56 0.129218 -0.00810331
2.562 0.131089 -0.00784488
2.564 0.132883 -0.0075827
2.566 0.134599 -0.00731693
2.568 0.136237 -0.00704773
2.57 0.137796 -0.00677526
2.572 0.139276 -0.00649967
2.574 0.140675 -0.00622112
2.576 0.141994 -0.00593977
2.578 0.143233 -0.00565578
2.58 0.14439 -0.00536931
2.582 0.145467 -0.00508053
2.584 0.146461 -0.0047896
2.586 0.147375 -0.00449668
2.588 0.148206 -0.00420193
2.59 0.148956 -0.00390552
2.592 0.149624 -0.0036076
2.594 0.15021 -0.00330836
2.596 0.150714 -0.00300794
2.598 0.151137 -0.00270651
2.6 0.151478 -0.00240424
2.602 0.151738 -0.00210128
2.604 0.151917 -0.00179781
2.606 0.152015 -0.00149397
2.608 0.152033 -0.00118994
2.61 0.151971 -0.000885877
2.612 0.151829 -0.000581936
2.614 0.151608 -0.000278278
2.616 0.151308 2.49373e-05
2.618 0.15093 0.000327553
2.62 0.150475 0.000629413
2.622 0.149942 0.000930363
2.624 0.149333 0.00123025
2.626 0.148648 0.00152891
2.628 0.147889 0.00182621
2.63 0.147055 0.00212199
2.632 0.146147 0.0024161
2.634 0.145167 0.00270839
2.636 0.144114 0.00299872
2.638 0.142991 0.00328695
2.64 0.141798 0.00357294
2.642 0.140535 0.00385653
2.644 0.139204 0.0041376
2.646 0.137805 0.00441601
2.648 0.13634 0.00469162
2.65 0.13481 0.0049643
2.652 0.133215 0.00523392
2.654 0.131557 0.00550035
2.656 0.129837 0.00576346
2.658 0.128056 0.00602314
2.66 0.126215 0.00627925
2.662 0.124315 0.00653168
2.664 0.122358 0.00678031
2.666 0.120344 0.00702503
2.668 0.118274 0.00726571
2.67 0.116151 0.00750226
2.672 0.113975 0.00773456
2.674 0.111747 0.00796251
2.676 0.10947 0.00818601
2.678 0.107143 0.00840495
2.68 0.104769 0.00861923
2.682 0.102348 0.00882877
2.684 0.0998821 0.00903347
2.686 0.0973727 0.00923323
2.688 0.0948211 0.00942798
2.69 0.0922284 0.00961762
2.692 0.0895963 0.00980207
2.694 0.0869259 0.00998127
2.696 0.0842188 0.0101551
2.698 0.0814763 0.0103236
2.7 0.0786999 0.0104865
2.702 0.0758909 0.0106439
2.704 0.0730508 0.0107957
2.706 0.070181 0.0109418
2.708 0.0672831 0.0110822
2.71 0.0643583 0.0112167
2.712 0.0614082 0.0113454
2.714 0.0584343 0.0114683
2.716 0.055438 0.0115851
2.718 0.0524208 0.011696
2.72 0.0493841 0.0118008
2.722 0.0463294 0.0118996
2.724 0.0432582 0.0119923
2.726 0.0401721 0.0120788
2.728 0.0370723 0.0121591
2.73 0.0339606 0.0122333
2.732 0.0308382 0.0123012
2.734 0.0277068 0.0123629
2.736 0.0245678 0.0124183
2.738 0.0214227 0.0124674
2.74 0.0182729 0.0125103
2.742 0.01512 0.0125468
2.744 0.0119654 0.012577
2.746 0.00881069 0.012601
2.748 0.00565723 0.0126186
2.75 0.00250653 0.0126299
2.752 -0.000639931 0.0126349
2.754 -0.00378069 0.0126336
2.756 -0.0069143 0.0126261
2.758 -0.0100393 0.0126123
2.76 -0.0131542 0.0125922
2.762 -0.0162576 0.0125659
2.764 -0.019348 0.0125334
2.766 -0.022424 0.0124947
2.768 -0.0254842 0.0124498
2.77 -0.0285272 0.0123988
2.772 -0.0315515 0.0123418
2.774 -0.0345557 0.0122787
2.776 -0.0375385 0.0122096
2.778 -0.0404984 0.0121345
2.78 -0.0434341 0.0120535
2.782 -0.0463442 0.0119666
2.784 -0.0492273 0.0118739
2.786 -0.0520822 0.0117755
2.788 -0.0549074 0.0116713
2.79 -0.0577016 0.0115615
2.792 -0.0604635 0.0114461
2.794 -0.0631919 0.0113252
2.796 -0.0658854 0.0111988
2.798 -0.0685428 0.011067
2.8 -0.0711627 0.0109299
2.802 -0.073744 0.0107876
2.804 -0.0762855 0.0106401
2.806 -0.0787858 0.0104876
2.808 -0.0812439 0.01033
2.81 -0.0836585 0.0101675
2.812 -0.0860285 0.0100002
2.814 -0.0883528 0.00982812
2.816 -0.0906301 0.00965142
2.818 -0.0928594 0.00947016
2.82 -0.0950397 0.00928444
2.822 -0.0971697 0.00909436
2.824 -0.0992486 0.00890002
2.826 -0.101275 0.00870152
2.828 -0.103249 0.00849897
2.83 -0.105168 0.00829248
2.832 -0.107032 0.00808214
2.834 -0.10884 0.00786808
2.836 -0.11059 0.0076504
2.838 -0.112283 0.00742922
2.84 -0.113918 0.00720465
2.842 -0.115492 0.00697681
2.844 -0.117006 0.00674583
2.846 -0.118459 0.00651182
2.848 -0.11985 0.0062749
2.85 -0.121178 0.0060352
2.852 -0.122443 0.00579284
2.854 -0.123644 0.00554795
2.856 -0.12478 0.00530067
2.858 -0.125851 0.00505111
2.86 -0.126856 0.0047994
2.862 -0.127795 0.00454569
2.864 -0.128666 0.0042901
2.866 -0.12947 0.00403277
2.868 -0.130207 0.00377383
2.87 -0.130875 0.00351341
2.872 -0.131474 0.00325167
2.874 -0.132004 0.00298872
2.876 -0.132466 0.00272471
2.878 -0.132857 0.00245978
2.88 -0.133178 0.00219406
2.882 -0.13343 0.00192771
2.884 -0.133611 0.00166085
2.886 -0.133722 0.00139362
2.888 -0.133763 0.00112618
2.89 -0.133733 0.000858654
2.892 -0.133632 0.000591189
2.894 -0.133461 0.000323925
2.896 -0.13322 5.70027e-05
2.898 -0.132908 -0.000209436
2.9 -0.132526 -0.000475252
2.902 -0.132074 -0.000740303
2.904 -0.131552 -0.00100445
2.906 -0.13096 -0.00126755
2.908 -0.130299 -0.00152947
2.91 -0.12957 -0.00179007
2.912 -0.128771 -0.00204921
2.914 -0.127905 -0.00230675
2.916 -0.126971 -0.00256256
2.918 -0.125969 -0.00281651
2.92 -0.124901 -0.00306844
2.922 -0.123767 -0.00331825
2.924 -0.122568 -0.00356578
2.926 -0.121303 -0.00381092
2.928 -0.119975 -0.00405352
2.93 -0.118583 -0.00429347
2.932 -0.117128 -0.00453064
2.934 -0.115611 -0.00476489
2.936 -0.114034 -0.00499612
2.938 -0.112396 -0.00522419
2.94 -0.110699 -0.00544898
2.942 -0.108944 -0.00567038
2.944 -0.107132 -0.00588826
2.946 -0.105263 -0.00610253
2.948 -0.10334 -0.00631306
2.95 -0.101362 -0.00651973
2.952 -0.0993311 -0.00672246
2.954 -0.0972486 -0.00692112
2.956 -0.0951156 -0.00711562
2.958 -0.0929332 -0.00730585
2.96 -0.0907027 -0.00749172
2.962 -0.0884255 -0.00767312
2.964 -0.0861029 -0.00784997
2.966 -0.0837361 -0.00802218
2.968 -0.0813266 -0.00818965
2.97 -0.0788758 -0.0083523
2.972 -0.0763851 -0.00851005
2.974 -0.073856 -0.00866282
2.976 -0.0712899 -0.00881054
2.978 -0.0686884 -0.00895312
2.98 -0.066053 -0.00909049
2.982 -0.0633853 -0.0092226
2.984 -0.0606867 -0.00934937
2.986 -0.057959 -0.00947074
2.988 -0.0552036 -0.00958666
2.99 -0.0524223 -0.00969707
2.992 -0.0496166 -0.00980191
2.994 -0.0467883 -0.00990115
2.996 -0.0439389 -0.00999472
2.998 -0.0410702 -0.0100826
3 -0.0381838 -0.0101647
3.002 -0.0352815 -0.0102411
3.004 -0.0323649 -0.0103117
3.006 -0.0294357 -0.0103764
3.008 -0.0264957 -0.0104353
3.01 -0.0235466 -0.0104883
3.012 -0.0205901 -0.0105354
3.014 -0.017628 -0.0105765
3.016 -0.0146619 -0.0106118
3.018 -0.0116936 -0.0106411
3.02 -0.00872486 -0.0106645
3.022 -0.00575732 -0.010682
3.024 -0.00279273 -0.0106935
3.026 0.000167201 -0.0106991
3.028 0.00312077 -0.0106987
3.03 0.00606628 -0.0106925
3.032 0.00900204 -0.0106803
3.034 0.0119264 -0.0106623
3.036 0.0148377 -0.0106385
3.038 0.0177342 -0.0106088
3.04 0.0206144 -0.0105733
3.042 0.0234766 -0.0105321
3.044 0.0263192 -0.0104852
3.046 0.0291406 -0.0104325
3.048 0.0319393 -0.0103742
3.05 0.0347137 -0.0103104
3.052 0.0374622 -0.0102409
3.054 0.0401835 -0.010166
3.056 0.0428759 -0.0100856
3.058 0.0455381 -0.0099999
3.06 0.0481686 -0.00990882
3.062 0.0507659 -0.00981248
3.064 0.0533288 -0.00971095
3.066 0.0558558 -0.00960429
3.068 0.0583457 -0.00949258
3.07 0.060797 -0.00937589
3.072 0.0632086 -0.0092543
3.074 0.0655793 -0.00912788
3.076 0.0679077 -0.00899672
3.078 0.0701927 -0.0088609
3.08 0.0724332 -0.00872052
3.082 0.0746281 -0.00857565
3.084 0.0767763 -0.0084264
3.086 0.0788766 -0.00827284
3.088 0.0809282 -0.00811509
3.09 0.0829301 -0.00795323
3.092 0.0848812 -0.00778737
3.094 0.0867807 -0.00761761
3.096 0.0886277 -0.00744405
3.098 0.0904214 -0.00726679
3.1 0.092161 -0.00708595
3.102 0.0938457 -0.00690163
3.104 0.0954747 -0.00671394
3.106 0.0970474 -0.00652299
3.108 0.0985632 -0.00632889
3.11 0.100021 -0.00613177
3.112 0.101421 -0.00593172
3.114 0.102763 -0.00572888
3.116 0.104045 -0.00552336
3.118 0.105267 -0.00531527
3.12 0.106429 -0.00510473
3.122 0.107531 -0.00489188
3.124 0.108572 -0.00467681
3.126 0.109551 -0.00445967
3.128 0.110469 -0.00424057
3.13 0.111325 -0.00401963
3.132 0.11212 -0.00379698
3.134 0.112852 -0.00357274
3.136 0.113522 -0.00334704
3.138 0.114129 -0.00311999
3.14 0.114674 -0.00289173
3.142 0.115157 -0.00266239
3.144 0.115576 -0.00243207
3.146 0.115934 -0.00220092
3.148 0.116229 -0.00196905
3.15 0.116462 -0.0017366
3.152 0.116632 -0.00150367
3.154 0.11674 -0.00127041
3.156 0.116787 -0.00103693
3.158 0.116772 -0.000803353
3.16 0.116696 -0.000569809
3.162 0.116558 -0.000336418
3.164 0.11636 -0.000103302
3.166 0.116101 0.000129417
3.168 0.115782 0.000361619
3.17 0.115404 0.000593184
3.172 0.114966 0.000823992
3.174 0.11447 0.00105392
3.176 0.113916 0.00128287
3.178 0.113303 0.0015107
3.18 0.112634 0.0017373
3.182 0.111908 0.00196257
3.184 0.111126 0.00218639
3.186 0.110288 0.00240864
3.188 0.109396 0.00262921
3.19 0.108449 0.00284801
3.192 0.10745 0.0030649
3.194 0.106397 0.0032798
3.196 0.105293 0.0034926
3.198 0.104137 0.00370318
3.2 0.102931 0.00391146
3.202 0.101675 0.00411732
3.204 0.10037 0.00432067
3.206 0.0990175 0.00452141
3.208 0.0976176 0.00471944
3.21 0.0961715 0.00491468
3.212 0.0946799 0.00510702
3.214 0.0931438 0.00529638
3.216 0.0915642 0.00548267
3.218 0.0899419 0.0056658
3.22 0.0882779 0.00584568
3.222 0.0865731 0.00602224
3.224 0.0848287 0.00619538
3.226 0.0830454 0.00636504
3.228 0.0812244 0.00653113
3.23 0.0793667 0.00669358
3.232 0.0774732 0.00685231
3.234 0.0755451 0.00700726
3.236 0.0735834 0.00715835
3.238 0.0715891 0.00730552
3.24 0.0695634 0.0074487
3.242 0.0675073 0.00758782
3.244 0.0654218 0.00772284
3.246 0.0633082 0.00785368
3.248 0.0611676 0.0079803
3.25 0.0590009 0.00810263
3.252 0.0568094 0.00822063
3.254 0.0545943 0.00833425
3.256 0.0523565 0.00844344
3.258 0.0500973 0.00854815
3.26 0.0478179 0.00864835
3.262 0.0455194 0.00874398
3.264 0.0432029 0.00883502
3.266 0.0408696 0.00892143
3.268 0.0385207 0.00900317
3.27 0.0361573 0.00908021
3.272 0.0337807 0.00915252
3.274 0.0313919 0.00922009
3.276 0.0289923 0.00928287
3.278 0.0265829 0.00934085
3.28 0.024165 0.00939402
3.282 0.0217397 0.00944235
3.284 0.0193082 0.00948583
3.286 0.0168717 0.00952445
3.288 0.0144313 0.00955819
3.29 0.0119883 0.00958705
3.292 0.00954392 0.00961103
3.294 0.0070992 0.00963012
3.296 0.00465539 0.00964431
3.298 0.00221364 0.00965363
3.3 -0.00022486 0.00965805
3.302 -0.00265895 0.0096576
3.304 -0.00508746 0.00965228
3.306 -0.00750923 0.00964211
3.308 -0.00992311 0.00962709
3.31 -0.0123279 0.00960725
3.312 -0.0147226 0.00958259
3.314 -0.0171059 0.00955314
3.316 -0.0194767 0.00951893
3.318 -0.0218339 0.00947998
3.32 -0.0241764 0.00943631
3.322 -0.026503 0.00938796
3.324 -0.0288127 0.00933495
3.326 -0.0311044 0.00927733
3.328 -0.0333769 0.00921512
3.33 -0.0356292 0.00914836
3.332 -0.0378602 0.00907711
3.334 -0.0400689 0.00900139
3.336 -0.0422541 0.00892125
3.338 -0.0444149 0.00883674
3.34 -0.0465502 0.00874791
3.342 -0.048659 0.00865481
3.344 -0.0507403 0.00855749
3.346 -0.052793 0.00845601
3.348 -0.0548163 0.00835042
3.35 -0.0568091 0.00824079
3.352 -0.0587705 0.00812717
3.354 -0.0606995 0.00800963
3.356 -0.0625952 0.00788823
3.358 -0.0644566 0.00776304
3.36 -0.066283 0.00763413
3.362 -0.0680734 0.00750156
3.364 -0.0698268 0.00736542
3.366 -0.0715426 0.00722576
3.368 -0.0732198 0.00708268
3.37 -0.0748576 0.00693624
3.372 -0.0764553 0.00678652
3.374 -0.078012 0.00663361
3.376 -0.0795269 0.00647759
3.378 -0.0809994 0.00631854
3.38 -0.0824287 0.00615654
3.382 -0.0838141 0.00599168
3.384 -0.0851549 0.00582405
3.386 -0.0864505 0.00565374
3.388 -0.0877001 0.00548084
3.39 -0.0889032 0.00530544
3.392 -0.0900592 0.00512763
3.394 -0.0911675 0.00494752
3.396 -0.0922275 0.00476518
3.398 -0.0932388 0.00458073
3.4 -0.0942007 0.00439425
3.402 -0.0951129 0.00420585
3.404 -0.0959748 0.00401562
3.406 -0.096786 0.00382367
3.408 -0.0975461 0.0036301
3.41 -0.0982547 0.00343501
3.412 -0.0989114 0.0032385
3.414 -0.099516 0.00304067
